"","X.1","X","No","CollarID","AnimalID","UTC_Date","UTC_Time","LMT_Date","LMT_Time","Origin","SCTS_Date","SCTS_Time","Latitude....","Longitude....","Height..m.","DOP","FixType","X3D_Error..m.","Sats","Mort..Status","Activity","Main..V.","Beacon..V.","Temp...C.","Capture_Pasture","Time","TimeStamp"
"1",25405,25405,4356,31868,"H4","7/28/18","0:00:09","7/27/18","16:00:09","I","7/28/18","14:03:32",38.99518,-123.09556,197,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-27 16:0:9",2018-07-27 16:00:09
"2",25406,25406,4357,31868,"H4","7/27/18","23:00:34","7/27/18","15:00:34","I","7/28/18","14:03:32",38.99432,-123.09541,198,1.8,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-27 15:0:34",2018-07-27 15:00:34
"3",25407,25407,4358,31868,"H4","7/27/18","22:00:40","7/27/18","14:00:40","I","7/28/18","14:03:32",38.99443,-123.0942,212,1.8,"val. GPS-3D",0,0,1,0,3.68,3.68,40,"Foster Bio","2018-07-27 14:0:40",2018-07-27 14:00:40
"4",25408,25408,4359,31868,"H4","7/27/18","21:00:20","7/27/18","13:00:20","I","7/28/18","14:03:32",38.99514,-123.095,232,4.4,"val. GPS-3D",0,0,1,0,3.68,3.68,38,"Foster Bio","2018-07-27 13:0:20",2018-07-27 13:00:20
"5",25409,25409,4360,31868,"H4","7/27/18","20:00:38","7/27/18","12:00:38","I","7/28/18","14:03:32",38.99499,-123.09525,204,4.2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-27 12:0:38",2018-07-27 12:00:38
"6",25410,25410,4361,31868,"H4","7/27/18","19:00:55","7/27/18","11:00:55","I","7/28/18","14:03:32",38.99499,-123.09524,215,2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-27 11:0:55",2018-07-27 11:00:55
"7",25411,25411,4362,31868,"H4","7/27/18","18:00:12","7/27/18","10:00:12","I","7/28/18","14:03:32",38.99542,-123.09574,210,3.8,"val. GPS-3D",0,0,1,0,3.68,3.68,33,"Foster Bio","2018-07-27 10:0:12",2018-07-27 10:00:12
"8",25412,25412,4363,31868,"H4","7/27/18","17:00:40","7/27/18","9:00:40","I","7/28/18","14:03:32",38.99542,-123.09551,222,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,28,"Foster Bio","2018-07-27 9:0:40",2018-07-27 09:00:40
"9",25413,25413,4364,31868,"H4","7/27/18","15:00:12","7/27/18","7:00:12","I","7/28/18","14:03:32",38.99495,-123.09734,210,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,23,"Foster Bio","2018-07-27 7:0:12",2018-07-27 07:00:12
"10",25414,25414,4365,31868,"H4","7/27/18","14:01:02","7/27/18","6:01:02","I","7/28/18","14:03:40",38.995,-123.0973,209,4.4,"val. GPS-3D",0,0,1,0,3.6,3.68,20,"Foster Bio","2018-07-27 6:1:2",2018-07-27 06:01:02
"11",25415,25415,4366,31868,"H4","7/27/18","13:00:12","7/27/18","5:00:12","I","7/28/18","14:03:40",38.99757,-123.09736,189,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,21,"Foster Bio","2018-07-27 5:0:12",2018-07-27 05:00:12
"12",25416,25416,4367,31868,"H4","7/27/18","12:00:38","7/27/18","4:00:38","I","7/28/18","14:03:40",38.99754,-123.09744,195,1.8,"val. GPS-3D",0,0,1,0,3.6,3.68,22,"Foster Bio","2018-07-27 4:0:38",2018-07-27 04:00:38
"13",25417,25417,4368,31868,"H4","7/27/18","11:00:10","7/27/18","3:00:10","I","7/28/18","14:03:40",38.99748,-123.09745,197,3.2,"val. GPS-3D",0,0,1,0,3.68,3.68,22,"Foster Bio","2018-07-27 3:0:10",2018-07-27 03:00:10
"14",25418,25418,4369,31868,"H4","7/27/18","10:00:40","7/27/18","2:00:40","I","7/28/18","14:03:40",38.99754,-123.09738,192,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-27 2:0:40",2018-07-27 02:00:40
"15",25419,25419,4370,31868,"H4","7/27/18","9:00:40","7/27/18","1:00:40","I","7/28/18","14:03:40",38.99757,-123.09743,191,2,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-27 1:0:40",2018-07-27 01:00:40
"16",25420,25420,4371,31868,"H4","7/27/18","8:00:15","7/27/18","0:00:15","I","7/28/18","14:03:40",38.99737,-123.09793,228,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-27 0:0:15",2018-07-27 00:00:15
"17",25421,25421,4372,31868,"H4","7/27/18","7:00:39","7/26/18","23:00:39","I","7/28/18","14:03:40",38.99565,-123.0968,187,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-26 23:0:39",2018-07-26 23:00:39
"18",25422,25422,4373,31868,"H4","7/27/18","6:00:08","7/26/18","22:00:08","I","7/28/18","14:03:40",38.9952,-123.09451,227,3.6,"val. GPS-3D",0,0,1,0,3.68,3.68,26,"Foster Bio","2018-07-26 22:0:8",2018-07-26 22:00:08
"19",25423,25423,4374,31868,"H4","7/27/18","5:00:38","7/26/18","21:00:38","I","7/28/18","14:03:40",38.99558,-123.09507,222,1.6,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-26 21:0:38",2018-07-26 21:00:38
"20",25424,25424,4375,31868,"H4","7/27/18","4:00:17","7/26/18","20:00:17","I","7/28/18","14:03:40",38.99624,-123.09538,199,3.6,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-26 20:0:17",2018-07-26 20:00:17
"21",25425,25425,4376,31868,"H4","7/27/18","3:00:09","7/26/18","19:00:09","I","7/28/18","14:03:40",38.99565,-123.09499,204,2.6,"val. GPS-3D",0,0,1,0,3.68,3.68,31,"Foster Bio","2018-07-26 19:0:9",2018-07-26 19:00:09
"22",25426,25426,4377,31868,"H4","7/27/18","2:00:39","7/26/18","18:00:39","I","7/27/18","2:03:24",38.99553,-123.09509,228,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,34,"Foster Bio","2018-07-26 18:0:39",2018-07-26 18:00:39
"23",25427,25427,4378,31868,"H4","7/27/18","1:00:25","7/26/18","17:00:25","I","7/27/18","2:03:24",38.99555,-123.09505,233,2.6,"val. GPS-3D",0,0,1,0,3.68,3.68,36,"Foster Bio","2018-07-26 17:0:25",2018-07-26 17:00:25
"24",25428,25428,4379,31868,"H4","7/27/18","0:00:12","7/26/18","16:00:12","I","7/27/18","2:03:24",38.99538,-123.0951,221,3.2,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-26 16:0:12",2018-07-26 16:00:12
"25",25429,25429,4380,31868,"H4","7/26/18","23:00:38","7/26/18","15:00:38","I","7/27/18","2:03:24",38.99539,-123.09537,233,1.8,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-26 15:0:38",2018-07-26 15:00:38
"26",25430,25430,4381,31868,"H4","7/26/18","22:00:14","7/26/18","14:00:14","I","7/27/18","2:03:24",38.9953,-123.09542,216,1.6,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-26 14:0:14",2018-07-26 14:00:14
"27",25431,25431,4382,31868,"H4","7/26/18","21:00:38","7/26/18","13:00:38","I","7/27/18","2:03:24",38.99591,-123.09589,206,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-26 13:0:38",2018-07-26 13:00:38
"28",25432,25432,4383,31868,"H4","7/26/18","20:00:39","7/26/18","12:00:39","I","7/27/18","2:03:24",38.99567,-123.09674,188,3.8,"val. GPS-3D",0,0,1,0,3.6,3.68,41,"Foster Bio","2018-07-26 12:0:39",2018-07-26 12:00:39
"29",25433,25433,4384,31868,"H4","7/26/18","19:00:29","7/26/18","11:00:29","I","7/27/18","2:03:24",38.99504,-123.09543,211,5.4,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-26 11:0:29",2018-07-26 11:00:29
"30",25434,25434,4385,31868,"H4","7/26/18","18:00:11","7/26/18","10:00:11","I","7/27/18","2:03:24",38.99496,-123.0953,202,3.6,"val. GPS-3D",0,0,1,0,3.6,3.68,32,"Foster Bio","2018-07-26 10:0:11",2018-07-26 10:00:11
"31",25435,25435,4386,31868,"H4","7/26/18","17:00:39","7/26/18","9:00:39","I","7/27/18","2:03:24",38.99523,-123.09627,197,3.2,"val. GPS-3D",0,0,1,0,3.6,3.68,31,"Foster Bio","2018-07-26 9:0:39",2018-07-26 09:00:39
"32",25436,25436,4387,31868,"H4","7/26/18","16:00:38","7/26/18","8:00:38","I","7/27/18","2:03:24",38.99806,-123.09669,216,4.2,"val. GPS-3D",0,0,1,0,3.6,3.68,26,"Foster Bio","2018-07-26 8:0:38",2018-07-26 08:00:38
"33",25437,25437,4388,31868,"H4","7/26/18","15:00:07","7/26/18","7:00:07","I","7/27/18","2:03:24",38.99838,-123.09637,252,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,24,"Foster Bio","2018-07-26 7:0:7",2018-07-26 07:00:07
"34",25438,25438,4389,31868,"H4","7/26/18","14:00:38","7/26/18","6:00:38","I","7/26/18","14:03:34",38.99861,-123.09639,255,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-26 6:0:38",2018-07-26 06:00:38
"35",25439,25439,4390,31868,"H4","7/26/18","13:00:38","7/26/18","5:00:38","I","7/26/18","14:03:34",38.99877,-123.09586,256,2,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-26 5:0:38",2018-07-26 05:00:38
"36",25440,25440,4391,31868,"H4","7/26/18","12:00:40","7/26/18","4:00:40","I","7/26/18","14:03:34",38.99881,-123.09612,253,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-26 4:0:40",2018-07-26 04:00:40
"37",25441,25441,4392,31868,"H4","7/26/18","11:00:41","7/26/18","3:00:41","I","7/26/18","14:03:34",38.99813,-123.09618,228,6,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-26 3:0:41",2018-07-26 03:00:41
"38",25442,25442,4393,31868,"H4","7/26/18","10:00:45","7/26/18","2:00:45","I","7/26/18","14:03:34",38.99846,-123.09584,254,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-26 2:0:45",2018-07-26 02:00:45
"39",25443,25443,4394,31868,"H4","7/26/18","9:00:38","7/26/18","1:00:38","I","7/26/18","14:03:34",38.99896,-123.09508,265,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,26,"Foster Bio","2018-07-26 1:0:38",2018-07-26 01:00:38
"40",25444,25444,4395,31868,"H4","7/26/18","8:00:14","7/26/18","0:00:14","I","7/26/18","14:03:34",38.99894,-123.09492,252,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,27,"Foster Bio","2018-07-26 0:0:14",2018-07-26 00:00:14
"41",25445,25445,4396,31868,"H4","7/26/18","7:00:39","7/25/18","23:00:39","I","7/26/18","14:03:34",38.99884,-123.09594,243,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,27,"Foster Bio","2018-07-25 23:0:39",2018-07-25 23:00:39
"42",25446,25446,4397,31868,"H4","7/26/18","6:00:08","7/25/18","22:00:08","I","7/26/18","14:03:34",38.99878,-123.09582,260,3,"val. GPS-3D",0,0,1,0,3.68,3.68,28,"Foster Bio","2018-07-25 22:0:8",2018-07-25 22:00:08
"43",25447,25447,4398,31868,"H4","7/26/18","5:00:38","7/25/18","21:00:38","I","7/26/18","14:03:34",38.99873,-123.09582,268,2,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-25 21:0:38",2018-07-25 21:00:38
"44",25448,25448,4399,31868,"H4","7/26/18","4:00:10","7/25/18","20:00:10","I","7/26/18","14:03:34",38.99865,-123.09605,250,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,30,"Foster Bio","2018-07-25 20:0:10",2018-07-25 20:00:10
"45",25449,25449,4400,31868,"H4","7/26/18","2:00:13","7/25/18","18:00:13","I","7/26/18","2:03:25",38.9964,-123.09523,240,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,36,"Foster Bio","2018-07-25 18:0:13",2018-07-25 18:00:13
"46",25450,25450,4401,31868,"H4","7/26/18","1:00:10","7/25/18","17:00:10","I","7/26/18","2:03:25",38.99571,-123.09582,205,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,37,"Foster Bio","2018-07-25 17:0:10",2018-07-25 17:00:10
"47",25451,25451,4402,31868,"H4","7/26/18","0:00:40","7/25/18","16:00:40","I","7/26/18","2:03:25",38.99574,-123.09602,201,3,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-25 16:0:40",2018-07-25 16:00:40
"48",25452,25452,4403,31868,"H4","7/25/18","23:00:11","7/25/18","15:00:11","I","7/26/18","2:03:25",38.99568,-123.09582,202,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-25 15:0:11",2018-07-25 15:00:11
"49",25453,25453,4404,31868,"H4","7/25/18","22:01:02","7/25/18","14:01:02","I","7/26/18","2:03:25",38.99531,-123.09536,218,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-25 14:1:2",2018-07-25 14:01:02
"50",25454,25454,4405,31868,"H4","7/25/18","21:00:11","7/25/18","13:00:11","I","7/26/18","2:03:25",38.99527,-123.09572,182,4.8,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-25 13:0:11",2018-07-25 13:00:11
"51",25455,25455,4406,31868,"H4","7/25/18","20:00:40","7/25/18","12:00:40","I","7/26/18","2:03:25",38.99501,-123.09529,208,3.6,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-25 12:0:40",2018-07-25 12:00:40
"52",25456,25456,4407,31868,"H4","7/25/18","19:00:27","7/25/18","11:00:27","I","7/26/18","2:03:25",38.99507,-123.09536,206,5.2,"val. GPS-3D",0,0,1,0,3.6,3.68,36,"Foster Bio","2018-07-25 11:0:27",2018-07-25 11:00:27
"53",25457,25457,4408,31868,"H4","7/25/18","18:00:38","7/25/18","10:00:38","I","7/26/18","2:03:25",38.99563,-123.09681,193,3.6,"val. GPS-3D",0,0,1,0,3.6,3.68,33,"Foster Bio","2018-07-25 10:0:38",2018-07-25 10:00:38
"54",25458,25458,4409,31868,"H4","7/25/18","17:00:38","7/25/18","9:00:38","I","7/26/18","2:03:25",38.99756,-123.09743,190,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,32,"Foster Bio","2018-07-25 9:0:38",2018-07-25 09:00:38
"55",25459,25459,4410,31868,"H4","7/25/18","16:00:09","7/25/18","8:00:09","I","7/26/18","2:03:25",38.99873,-123.09807,223,3.2,"val. GPS-3D",0,0,1,0,3.68,3.68,25,"Foster Bio","2018-07-25 8:0:9",2018-07-25 08:00:09
"56",25460,25460,4411,31868,"H4","7/25/18","15:00:09","7/25/18","7:00:09","I","7/26/18","2:03:25",38.99844,-123.09668,246,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,23,"Foster Bio","2018-07-25 7:0:9",2018-07-25 07:00:09
"57",25461,25461,4412,31868,"H4","7/25/18","14:00:39","7/25/18","6:00:39","I","7/25/18","14:03:22",38.99837,-123.09683,238,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-25 6:0:39",2018-07-25 06:00:39
"58",25462,25462,4413,31868,"H4","7/25/18","13:00:12","7/25/18","5:00:12","I","7/25/18","14:03:22",38.99854,-123.09677,230,4,"val. GPS-3D",0,0,1,0,3.68,3.68,23,"Foster Bio","2018-07-25 5:0:12",2018-07-25 05:00:12
"59",25463,25463,4414,31868,"H4","7/25/18","12:00:17","7/25/18","4:00:17","I","7/25/18","14:03:22",38.99819,-123.09639,236,3.8,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-25 4:0:17",2018-07-25 04:00:17
"60",25464,25464,4415,31868,"H4","7/25/18","11:00:40","7/25/18","3:00:40","I","7/25/18","14:03:22",38.99816,-123.09645,228,3.4,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-25 3:0:40",2018-07-25 03:00:40
"61",25465,25465,4416,31868,"H4","7/25/18","10:00:12","7/25/18","2:00:12","I","7/25/18","14:03:22",38.99814,-123.09613,243,2,"val. GPS-3D",0,0,1,0,3.68,3.68,23,"Foster Bio","2018-07-25 2:0:12",2018-07-25 02:00:12
"62",25466,25466,4417,31868,"H4","7/25/18","9:00:09","7/25/18","1:00:09","I","7/25/18","14:03:22",38.99827,-123.09581,244,2.6,"val. GPS-3D",0,0,1,0,3.68,3.68,25,"Foster Bio","2018-07-25 1:0:9",2018-07-25 01:00:09
"63",25467,25467,4418,31868,"H4","7/25/18","8:00:40","7/25/18","0:00:40","I","7/25/18","14:03:22",38.99823,-123.09616,241,1.4,"val. GPS-3D",0,0,1,0,3.6,3.68,26,"Foster Bio","2018-07-25 0:0:40",2018-07-25 00:00:40
"64",25468,25468,4419,31868,"H4","7/25/18","7:01:10","7/24/18","23:01:10","I","7/25/18","14:03:22",38.99832,-123.09672,228,5.8,"val. GPS-3D",0,0,1,0,3.6,3.68,27,"Foster Bio","2018-07-24 23:1:10",2018-07-24 23:01:10
"65",25469,25469,4420,31868,"H4","7/25/18","6:00:09","7/24/18","22:00:09","I","7/25/18","14:03:22",38.99855,-123.09462,278,3,"val. GPS-3D",0,0,1,0,3.68,3.68,27,"Foster Bio","2018-07-24 22:0:9",2018-07-24 22:00:09
"66",25470,25470,4421,31868,"H4","7/25/18","5:00:09","7/24/18","21:00:09","I","7/25/18","14:03:22",38.99844,-123.09525,246,2.2,"val. GPS-3D",0,0,1,0,3.68,3.68,27,"Foster Bio","2018-07-24 21:0:9",2018-07-24 21:00:09
"67",25471,25471,4422,31868,"H4","7/25/18","4:00:36","7/24/18","20:00:36","I","7/25/18","14:03:22",38.9976,-123.09539,212,2,"val. GPS-3D",0,0,1,0,3.6,3.68,29,"Foster Bio","2018-07-24 20:0:36",2018-07-24 20:00:36
"68",25472,25472,4423,31868,"H4","7/25/18","3:00:20","7/24/18","19:00:20","I","7/25/18","14:03:22",38.99569,-123.09564,224,4,"val. GPS-3D",0,0,1,0,3.68,3.68,33,"Foster Bio","2018-07-24 19:0:20",2018-07-24 19:00:20
"69",25473,25473,4424,31868,"H4","7/25/18","1:00:18","7/24/18","17:00:18","I","7/25/18","2:05:04",38.99548,-123.09566,192,5.8,"val. GPS-3D",0,0,1,0,3.68,3.68,36,"Foster Bio","2018-07-24 17:0:18",2018-07-24 17:00:18
"70",25474,25474,4425,31868,"H4","7/25/18","0:00:40","7/24/18","16:00:40","I","7/25/18","2:05:04",38.99548,-123.09576,204,4.2,"val. GPS-3D",0,0,1,0,3.6,3.68,38,"Foster Bio","2018-07-24 16:0:40",2018-07-24 16:00:40
"71",25475,25475,4426,31868,"H4","7/24/18","23:00:38","7/24/18","15:00:38","I","7/25/18","2:05:04",38.99559,-123.09661,190,2,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-24 15:0:38",2018-07-24 15:00:38
"72",25476,25476,4427,31868,"H4","7/24/18","22:00:10","7/24/18","14:00:10","I","7/25/18","2:05:04",38.99559,-123.09573,218,1.6,"val. GPS-3D",0,0,1,0,3.68,3.68,39,"Foster Bio","2018-07-24 14:0:10",2018-07-24 14:00:10
"73",25477,25477,4428,31868,"H4","7/24/18","21:00:38","7/24/18","13:00:38","I","7/25/18","2:05:04",38.99551,-123.09521,225,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,39,"Foster Bio","2018-07-24 13:0:38",2018-07-24 13:00:38
"74",25478,25478,4429,31868,"H4","7/24/18","20:00:38","7/24/18","12:00:38","I","7/25/18","2:05:04",38.99545,-123.09566,231,4.2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-24 12:0:38",2018-07-24 12:00:38
"75",25479,25479,4430,31868,"H4","7/24/18","19:00:13","7/24/18","11:00:13","I","7/25/18","2:05:04",38.99557,-123.0956,220,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,34,"Foster Bio","2018-07-24 11:0:13",2018-07-24 11:00:13
"76",25480,25480,4431,31868,"H4","7/24/18","18:01:08","7/24/18","10:01:08","I","7/25/18","2:05:04",38.99495,-123.0955,200,3.2,"val. GPS-3D",0,0,1,0,3.6,3.68,33,"Foster Bio","2018-07-24 10:1:8",2018-07-24 10:01:08
"77",25481,25481,4432,31868,"H4","7/24/18","17:00:18","7/24/18","9:00:18","I","7/25/18","2:05:04",38.99564,-123.0966,191,3.8,"val. GPS-3D",0,0,1,0,3.68,3.68,30,"Foster Bio","2018-07-24 9:0:18",2018-07-24 09:00:18
"78",25482,25482,4433,31868,"H4","7/24/18","16:00:09","7/24/18","8:00:09","I","7/25/18","2:05:04",38.99822,-123.09525,230,3,"val. GPS-3D",0,0,1,0,3.68,3.68,24,"Foster Bio","2018-07-24 8:0:9",2018-07-24 08:00:09
"79",25483,25483,4434,31868,"H4","7/24/18","15:00:31","7/24/18","7:00:31","I","7/25/18","2:05:04",38.9988,-123.09509,273,5.6,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-24 7:0:31",2018-07-24 07:00:31
"80",25484,25484,4435,31868,"H4","7/24/18","14:00:11","7/24/18","6:00:11","I","7/24/18","14:03:23",38.99881,-123.09468,269,2.6,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-24 6:0:11",2018-07-24 06:00:11
"81",25485,25485,4436,31868,"H4","7/24/18","13:00:38","7/24/18","5:00:38","I","7/24/18","14:03:23",38.99881,-123.09476,269,3.2,"val. GPS-3D",0,0,1,0,3.6,3.68,22,"Foster Bio","2018-07-24 5:0:38",2018-07-24 05:00:38
"82",25486,25486,4437,31868,"H4","7/24/18","12:00:37","7/24/18","4:00:37","I","7/24/18","14:03:23",38.99884,-123.09525,258,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,22,"Foster Bio","2018-07-24 4:0:37",2018-07-24 04:00:37
"83",25487,25487,4438,31868,"H4","7/24/18","11:00:10","7/24/18","3:00:10","I","7/24/18","14:03:23",38.9988,-123.0958,260,6.8,"val. GPS-3D",0,0,1,0,3.6,3.68,22,"Foster Bio","2018-07-24 3:0:10",2018-07-24 03:00:10
"84",25488,25488,4439,31868,"H4","7/24/18","10:01:08","7/24/18","2:01:08","I","7/24/18","14:03:23",38.99853,-123.09625,257,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,23,"Foster Bio","2018-07-24 2:1:8",2018-07-24 02:01:08
"85",25489,25489,4440,31868,"H4","7/24/18","9:00:12","7/24/18","1:00:12","I","7/24/18","14:03:23",38.99826,-123.09649,249,6.6,"val. GPS-3D",0,0,1,0,3.6,3.68,24,"Foster Bio","2018-07-24 1:0:12",2018-07-24 01:00:12
"86",25490,25490,4441,31868,"H4","7/24/18","8:00:11","7/24/18","0:00:11","I","7/24/18","14:03:23",38.99862,-123.09603,260,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,26,"Foster Bio","2018-07-24 0:0:11",2018-07-24 00:00:11
"87",25491,25491,4442,31868,"H4","7/24/18","7:00:39","7/23/18","23:00:39","I","7/24/18","14:03:23",38.99856,-123.09607,262,2,"val. GPS-3D",0,0,1,0,3.6,3.68,27,"Foster Bio","2018-07-23 23:0:39",2018-07-23 23:00:39
"88",25492,25492,4443,31868,"H4","7/24/18","6:00:10","7/23/18","22:00:10","I","7/24/18","14:03:23",38.99848,-123.0965,248,2.4,"val. GPS-3D",0,0,1,0,3.68,3.68,28,"Foster Bio","2018-07-23 22:0:10",2018-07-23 22:00:10
"89",25493,25493,4444,31868,"H4","7/24/18","5:00:10","7/23/18","21:00:10","I","7/24/18","14:03:23",38.99815,-123.09654,249,2.8,"val. GPS-3D",0,0,1,0,3.6,3.68,30,"Foster Bio","2018-07-23 21:0:10",2018-07-23 21:00:10
"90",25494,25494,4445,31868,"H4","7/24/18","4:00:39","7/23/18","20:00:39","I","7/24/18","14:03:23",38.99805,-123.09624,240,2,"val. GPS-3D",0,0,1,0,3.6,3.68,30,"Foster Bio","2018-07-23 20:0:39",2018-07-23 20:00:39
"91",25495,25495,4446,31868,"H4","7/24/18","3:00:15","7/23/18","19:00:15","I","7/24/18","14:03:23",38.99781,-123.09632,181,4.2,"val. GPS-3D",0,0,1,0,3.68,3.68,32,"Foster Bio","2018-07-23 19:0:15",2018-07-23 19:00:15
"92",25496,25496,4447,31868,"H4","7/24/18","2:00:11","7/23/18","18:00:11","I","7/24/18","2:03:33",38.99794,-123.09624,169,1.8,"val. GPS-3D",0,0,1,0,3.68,3.68,34,"Foster Bio","2018-07-23 18:0:11",2018-07-23 18:00:11
"93",25497,25497,4448,31868,"H4","7/24/18","1:00:41","7/23/18","17:00:41","I","7/24/18","2:03:33",38.99766,-123.09649,204,2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-23 17:0:41",2018-07-23 17:00:41
"94",25498,25498,4449,31868,"H4","7/24/18","0:00:38","7/23/18","16:00:38","I","7/24/18","2:03:33",38.99779,-123.09653,195,5,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-23 16:0:38",2018-07-23 16:00:38
"95",25499,25499,4450,31868,"H4","7/23/18","23:00:38","7/23/18","15:00:38","I","7/24/18","2:03:33",38.99797,-123.09678,219,3,"val. GPS-3D",0,0,1,0,3.6,3.68,38,"Foster Bio","2018-07-23 15:0:38",2018-07-23 15:00:38
"96",25500,25500,4451,31868,"H4","7/23/18","22:00:11","7/23/18","14:00:11","I","7/24/18","2:03:33",38.99786,-123.0968,211,2,"val. GPS-3D",0,0,1,0,3.68,3.68,37,"Foster Bio","2018-07-23 14:0:11",2018-07-23 14:00:11
"97",25501,25501,4452,31868,"H4","7/23/18","21:00:38","7/23/18","13:00:38","I","7/24/18","2:03:33",38.99796,-123.09688,211,2.2,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-23 13:0:38",2018-07-23 13:00:38
"98",25502,25502,4453,31868,"H4","7/23/18","20:01:02","7/23/18","12:01:02","I","7/24/18","2:03:33",38.99758,-123.09748,202,4.4,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-23 12:1:2",2018-07-23 12:01:02
"99",25503,25503,4454,31868,"H4","7/23/18","19:00:38","7/23/18","11:00:38","I","7/24/18","2:03:33",38.99582,-123.09685,189,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,37,"Foster Bio","2018-07-23 11:0:38",2018-07-23 11:00:38
"100",25504,25504,4455,31868,"H4","7/23/18","18:00:10","7/23/18","10:00:10","I","7/24/18","2:03:33",38.9986,-123.09613,266,5.6,"val. GPS-3D",0,0,1,0,3.68,3.68,30,"Foster Bio","2018-07-23 10:0:10",2018-07-23 10:00:10
"101",25505,25505,4456,31868,"H4","7/23/18","17:00:40","7/23/18","9:00:40","I","7/24/18","2:03:33",38.99849,-123.0966,259,3,"val. GPS-3D",0,0,1,0,3.6,3.68,28,"Foster Bio","2018-07-23 9:0:40",2018-07-23 09:00:40
"102",25506,25506,4457,31868,"H4","7/23/18","16:00:15","7/23/18","8:00:15","I","7/24/18","2:03:33",38.99847,-123.09657,249,2.4,"val. GPS-3D",0,0,1,0,3.6,3.68,25,"Foster Bio","2018-07-23 8:0:15",2018-07-23 08:00:15
