"","Station","BCI","DateTimeOriginal","Date","Time","Species","Month","TimeStamp"
"761","D04",4,"2018-07-09 20:08:09","7/9/2018","20:08:09","Deer - Doe",7,2018-07-09 20:08:09
"762","E05",3,"2018-07-09 7:50:42","7/9/2018","7:50:42","Deer - Doe",7,2018-07-09 07:50:42
"763","E05",4,"2018-07-09 7:50:55","7/9/2018","7:50:55","Deer - Doe",7,2018-07-09 07:50:55
"764","E05",4,"2018-07-09 18:24:29","7/9/2018","18:24:29","Deer - Doe",7,2018-07-09 18:24:29
"765","F08",4,"2018-07-09 5:38:44","7/9/2018","5:38:44","Deer - Doe",7,2018-07-09 05:38:44
"766","B02",3,"2018-07-10 21:13:00","7/10/2018","21:13:50","Deer - Buck",7,2018-07-10 21:13:00
"767","B02",4,"2018-07-10 21:10:00","7/10/2018","21:10:47","Deer - Buck",7,2018-07-10 21:10:00
"768","D04",2,"2018-07-10 2:35:38","7/10/2018","2:35:38","Deer - Doe",7,2018-07-10 02:35:38
"769","D04",4,"2018-07-10 1:44:20","7/10/2018","1:44:20","Deer - Doe",7,2018-07-10 01:44:20
"770","D04",4,"2018-07-10 4:14:26","7/10/2018","4:14:26","Deer - Doe",7,2018-07-10 04:14:26
"771","E09",3,"2018-07-10 15:59:44","7/10/2018","15:59:44","Deer - Doe",7,2018-07-10 15:59:44
"772","G09",2,"2018-07-10 1:09:07","7/10/2018","1:09:07","Deer - Buck",7,2018-07-10 01:09:07
"773","G09",3,"2018-07-10 1:08:46","7/10/2018","1:08:46","Deer - Doe",7,2018-07-10 01:08:46
"774","B02",4,"2018-07-11 22:39:00","7/11/2018","22:39:26","Deer - Buck",7,2018-07-11 22:39:00
"775","B10",4,"2018-07-11 4:43:00","7/11/2018","4:43:34","Deer - Buck",7,2018-07-11 04:43:00
"776","G09",1,"2018-07-11 21:55:47","7/11/2018","21:55:47","Deer - Buck",7,2018-07-11 21:55:47
"777","G09",2,"2018-07-11 21:55:40","7/11/2018","21:55:40","Deer - Buck",7,2018-07-11 21:55:40
"778","G09",3,"2018-07-11 21:56:00","7/11/2018","21:56:00","Deer - Buck",7,2018-07-11 21:56:00
"779","B02",4,"2018-07-12 21:37:00","7/12/2018","21:37:17","Deer - Buck",7,2018-07-12 21:37:00
"780","E05",3,"2018-07-12 21:35:05","7/12/2018","21:35:05","Deer - Doe",7,2018-07-12 21:35:05
"781","G09",2,"2018-07-12 22:05:27","7/12/2018","22:05:27","Deer - Buck",7,2018-07-12 22:05:27
"782","B02",4,"2018-07-13 1:28:00","7/13/2018","1:28:12","Deer - Buck",7,2018-07-13 01:28:00
"783","B02",4,"2018-07-13 6:31:00","7/13/2018","6:31:38","Deer - Buck",7,2018-07-13 06:31:00
"784","D04",3,"2018-07-13 4:28:25","7/13/2018","4:28:25","Deer - Doe",7,2018-07-13 04:28:25
"785","D08",3,"2018-07-13 11:50:21","7/13/2018","11:50:21","Deer - Doe",7,2018-07-13 11:50:21
"786","E05",3,"2018-07-13 2:09:39","7/13/2018","2:09:39","Deer - Doe",7,2018-07-13 02:09:39
"787","G09",2,"2018-07-13 21:49:42","7/13/2018","21:49:42","Deer - Doe",7,2018-07-13 21:49:42
"788","B02",4,"2018-07-14 0:54:00","7/14/2018","0:54:15","Deer - Buck",7,2018-07-14 00:54:00
"789","B02",2,"2018-07-14 22:12:00","7/14/2018","22:12:54","Deer - Doe",7,2018-07-14 22:12:00
"790","D04",4,"2018-07-14 10:44:25","7/14/2018","10:44:25","Deer - Buck",7,2018-07-14 10:44:25
"791","E05",3,"2018-07-14 14:45:04","7/14/2018","14:45:04","Deer - Buck",7,2018-07-14 14:45:04
"792","E05",3,"2018-07-14 9:03:46","7/14/2018","9:03:46","Deer - Doe",7,2018-07-14 09:03:46
"793","E09",3,"2018-07-14 16:40:09","7/14/2018","16:40:09","Deer - Doe",7,2018-07-14 16:40:09
"794","G11",2,"2018-07-14 8:09:35","7/14/2018","8:09:35","Deer - Buck",7,2018-07-14 08:09:35
"795","B02",3,"2018-07-15 23:39:00","7/15/2018","23:39:52","Deer - Buck",7,2018-07-15 23:39:00
"796","B02",4,"2018-07-15 6:48:00","7/15/2018","6:48:21","Deer - Buck",7,2018-07-15 06:48:00
"797","B02",4,"2018-07-15 23:39:00","7/15/2018","23:39:37","Deer - Buck",7,2018-07-15 23:39:00
"798","D04",2,"2018-07-15 2:25:25","7/15/2018","2:25:25","Deer - Doe",7,2018-07-15 02:25:25
"799","D08",4,"2018-07-15 9:21:43","7/15/2018","9:21:43","Deer - Buck",7,2018-07-15 09:21:43
"800","E11",1,"2018-07-15 3:21:23","7/15/2018","3:21:23","Deer - Doe",7,2018-07-15 03:21:23
"801","G09",3,"2018-07-15 7:13:17","7/15/2018","7:13:17","Deer - Buck",7,2018-07-15 07:13:17
"802","G09",2,"2018-07-15 21:16:22","7/15/2018","21:16:22","Deer - Doe",7,2018-07-15 21:16:22
"803","B02",4,"2018-07-16 9:07:00","7/16/2018","9:07:03","Deer - Buck",7,2018-07-16 09:07:00
"804","D06",3,"2018-07-16 2:50:00","7/16/2018","2:50:00","Deer - Doe",7,2018-07-16 02:50:00
"805","G11",2,"2018-07-16 8:28:38","7/16/2018","8:28:38","Deer - Buck",7,2018-07-16 08:28:38
"806","B02",3,"2018-07-17 0:01:00","7/17/2018","0:01:12","Deer - Buck",7,2018-07-17 00:01:00
"807","D04",3,"2018-07-17 19:37:22","7/17/2018","19:37:22","Deer - Doe",7,2018-07-17 19:37:22
"808","E05",2,"2018-07-17 20:09:39","7/17/2018","20:09:39","Deer - Doe",7,2018-07-17 20:09:39
"809","E05",3,"2018-07-17 19:16:09","7/17/2018","19:16:09","Deer - Doe",7,2018-07-17 19:16:09
"810","F10",3,"2018-07-17 2:17:44","7/17/2018","2:17:44","Deer - Buck",7,2018-07-17 02:17:44
"811","F10",3,"2018-07-17 16:45:04","7/17/2018","16:45:04","Deer - Buck",7,2018-07-17 16:45:04
"812","F10",4,"2018-07-17 2:18:51","7/17/2018","2:18:51","Deer - Buck",7,2018-07-17 02:18:51
"813","F10",3,"2018-07-17 2:17:44","7/17/2018","2:17:44","Deer - Doe",7,2018-07-17 02:17:44
"814","F10",3,"2018-07-17 16:45:04","7/17/2018","16:45:04","Deer - Doe",7,2018-07-17 16:45:04
"815","F10",4,"2018-07-17 2:18:51","7/17/2018","2:18:51","Deer - Doe",7,2018-07-17 02:18:51
"816","G11",2,"2018-07-17 7:28:19","7/17/2018","7:28:19","Deer - Buck",7,2018-07-17 07:28:19
"817","G11",1,"2018-07-17 7:58:44","7/17/2018","7:58:44","Deer - Doe",7,2018-07-17 07:58:44
"818","B02",4,"2018-07-18 10:49:00","7/18/2018","10:49:37","Deer - Buck",7,2018-07-18 10:49:00
"819","B02",4,"2018-07-18 14:31:00","7/18/2018","14:31:01","Deer - Buck",7,2018-07-18 14:31:00
"820","B02",4,"2018-07-18 21:26:00","7/18/2018","21:26:23","Deer - Buck",7,2018-07-18 21:26:00
"821","B02",4,"2018-07-18 21:51:00","7/18/2018","21:51:50","Deer - Buck",7,2018-07-18 21:51:00
"822","B02",4,"2018-07-18 21:31:00","7/18/2018","21:31:10","Deer - Doe",7,2018-07-18 21:31:00
"823","D08",4,"2018-07-18 6:27:14","7/18/2018","6:27:14","Deer - Buck",7,2018-07-18 06:27:14
"824","E09",3,"2018-07-18 1:38:06","7/18/2018","1:38:06","Deer - Doe",7,2018-07-18 01:38:06
"825","E09",3,"2018-07-18 11:50:56","7/18/2018","11:50:56","Deer - Doe",7,2018-07-18 11:50:56
"826","B02",3,"2018-07-19 18:32:00","7/19/2018","18:32:32","Deer - Buck",7,2018-07-19 18:32:00
"827","B02",4,"2018-07-19 18:36:00","7/19/2018","18:36:23","Deer - Buck",7,2018-07-19 18:36:00
"828","B02",3,"2018-07-19 13:37:00","7/19/2018","13:37:11","Deer - Doe",7,2018-07-19 13:37:00
"829","B02",3,"2018-07-19 18:51:00","7/19/2018","18:51:36","Deer - Doe",7,2018-07-19 18:51:00
"830","E09",3,"2018-07-19 2:48:49","7/19/2018","2:48:49","Deer - Doe",7,2018-07-19 02:48:49
"831","F08",1,"2018-07-19 6:54:59","7/19/2018","6:54:59","Deer - Doe",7,2018-07-19 06:54:59
"832","F08",2,"2018-07-19 6:54:12","7/19/2018","6:54:12","Deer - Doe",7,2018-07-19 06:54:12
"833","B02",2,"2018-07-20 21:17:00","7/20/2018","21:17:43","Deer - Buck",7,2018-07-20 21:17:00
"834","B02",3,"2018-07-20 9:11:00","7/20/2018","9:11:56","Deer - Buck",7,2018-07-20 09:11:00
"835","E09",3,"2018-07-20 11:00:27","7/20/2018","11:00:27","Deer - Doe",7,2018-07-20 11:00:27
"836","E09",4,"2018-07-20 10:45:43","7/20/2018","10:45:43","Deer - Doe",7,2018-07-20 10:45:43
"837","G09",3,"2018-07-20 2:29:40","7/20/2018","2:29:40","Deer - Doe",7,2018-07-20 02:29:40
"838","G09",3,"2018-07-20 19:34:35","7/20/2018","19:34:35","Deer - Doe",7,2018-07-20 19:34:35
"839","G09",4,"2018-07-20 19:34:55","7/20/2018","19:34:55","Deer - Doe",7,2018-07-20 19:34:55
"840","G09",4,"2018-07-20 20:20:36","7/20/2018","20:20:36","Deer - Doe",7,2018-07-20 20:20:36
"841","B02",4,"2018-07-21 20:52:00","7/21/2018","20:52:58","Deer - Buck",7,2018-07-21 20:52:00
"842","B02",4,"2018-07-21 21:12:00","7/21/2018","21:12:36","Deer - Buck",7,2018-07-21 21:12:00
"843","C09",4,"2018-07-21 3:59:45","7/21/2018","3:59:45","Deer - Doe",7,2018-07-21 03:59:45
"844","E05",4,"2018-07-21 7:38:47","7/21/2018","7:38:47","Deer - Doe",7,2018-07-21 07:38:47
"845","E09",3,"2018-07-21 10:18:28","7/21/2018","10:18:28","Deer - Doe",7,2018-07-21 10:18:28
"846","E09",3,"2018-07-21 11:42:49","7/21/2018","11:42:49","Deer - Doe",7,2018-07-21 11:42:49
"847","F08",3,"2018-07-21 5:51:20","7/21/2018","5:51:20","Deer - Doe",7,2018-07-21 05:51:20
"848","F08",4,"2018-07-21 6:02:33","7/21/2018","6:02:33","Deer - Doe",7,2018-07-21 06:02:33
"849","G09",2,"2018-07-21 0:30:34","7/21/2018","0:30:34","Deer - Buck",7,2018-07-21 00:30:34
"850","B02",3,"2018-07-22 11:17:00","7/22/2018","11:17:25","Deer - Buck",7,2018-07-22 11:17:00
"851","D04",3,"2018-07-22 8:47:19","7/22/2018","8:47:19","Deer - Doe",7,2018-07-22 08:47:19
"852","E05",3,"2018-07-22 20:29:34","7/22/2018","20:29:34","Deer - Doe",7,2018-07-22 20:29:34
"853","E05",4,"2018-07-22 20:39:31","7/22/2018","20:39:31","Deer - Doe",7,2018-07-22 20:39:31
"854","B02",3,"2018-07-23 16:01:00","7/23/2018","16:01:19","Deer - Buck",7,2018-07-23 16:01:00
"855","B02",4,"2018-07-23 11:04:00","7/23/2018","11:04:38","Deer - Buck",7,2018-07-23 11:04:00
"856","B02",2,"2018-07-23 16:00:00","7/23/2018","16:00:52","Deer - Doe",7,2018-07-23 16:00:00
"857","C09",3,"2018-07-23 0:50:13","7/23/2018","0:50:13","Deer - Doe",7,2018-07-23 00:50:13
"858","C09",3,"2018-07-23 3:57:39","7/23/2018","3:57:39","Deer - Doe",7,2018-07-23 03:57:39
"859","G09",2,"2018-07-23 21:28:19","7/23/2018","21:28:19","Deer - Buck",7,2018-07-23 21:28:19
"860","D04",3,"2018-07-24 0:35:16","7/24/2018","0:35:16","Deer - Doe",7,2018-07-24 00:35:16
"861","D04",3,"2018-07-24 3:42:39","7/24/2018","3:42:39","Deer - Doe",7,2018-07-24 03:42:39
"862","D06",4,"2018-07-24 20:20:39","7/24/2018","20:20:39","Deer - Doe",7,2018-07-24 20:20:39
"863","E09",3,"2018-07-24 6:17:36","7/24/2018","6:17:36","Deer - Doe",7,2018-07-24 06:17:36
"864","E11",2,"2018-07-24 20:12:21","7/24/2018","20:12:21","Deer - Doe",7,2018-07-24 20:12:21
"865","B02",3,"2018-07-25 23:08:00","7/25/2018","23:08:37","Deer - Buck",7,2018-07-25 23:08:00
"866","B02",2,"2018-07-25 18:01:00","7/25/2018","18:01:49","Deer - Doe",7,2018-07-25 18:01:00
"867","D04",1,"2018-07-25 22:45:25","7/25/2018","22:45:25","Deer - Doe",7,2018-07-25 22:45:25
"868","D06",5,"2018-07-25 21:11:05","7/25/2018","21:11:05","Deer - Buck",7,2018-07-25 21:11:05
"869","E05",4,"2018-07-25 4:08:19","7/25/2018","4:08:19","Deer - Doe",7,2018-07-25 04:08:19
"870","E09",3,"2018-07-25 8:25:52","7/25/2018","8:25:52","Deer - Doe",7,2018-07-25 08:25:52
"871","E09",3,"2018-07-25 10:16:12","7/25/2018","10:16:12","Deer - Doe",7,2018-07-25 10:16:12
"872","E11",3,"2018-07-25 3:23:25","7/25/2018","3:23:25","Deer - Buck",7,2018-07-25 03:23:25
"873","F08",1,"2018-07-25 2:41:14","7/25/2018","2:41:14","Deer - Doe",7,2018-07-25 02:41:14
"874","F08",2,"2018-07-25 5:40:50","7/25/2018","5:40:50","Deer - Doe",7,2018-07-25 05:40:50
"875","F08",3,"2018-07-25 5:46:14","7/25/2018","5:46:14","Deer - Doe",7,2018-07-25 05:46:14
"876","F08",4,"2018-07-25 1:36:06","7/25/2018","1:36:06","Deer - Doe",7,2018-07-25 01:36:06
"877","F10",4,"2018-07-25 8:56:41","7/25/2018","8:56:41","Deer - Buck",7,2018-07-25 08:56:41
"878","F10",4,"2018-07-25 8:56:41","7/25/2018","8:56:41","Deer - Doe",7,2018-07-25 08:56:41
"879","G09",3,"2018-07-25 15:00:29","7/25/2018","15:00:29","Deer - Buck",7,2018-07-25 15:00:29
"880","B02",4,"2018-07-26 17:29:00","7/26/2018","17:29:46","Deer - Buck",7,2018-07-26 17:29:00
"881","B02",4,"2018-07-26 18:00:00","7/26/2018","18:00:38","Deer - Buck",7,2018-07-26 18:00:00
"882","D04",2,"2018-07-26 20:39:31","7/26/2018","20:39:31","Deer - Doe",7,2018-07-26 20:39:31
"883","E09",2,"2018-07-26 9:23:10","7/26/2018","9:23:10","Deer - Doe",7,2018-07-26 09:23:10
"884","F08",3,"2018-07-26 6:04:15","7/26/2018","6:04:15","Deer - Doe",7,2018-07-26 06:04:15
"886","D04",1,"2018-07-27 1:38:21","7/27/2018","1:38:21","Deer - Doe",7,2018-07-27 01:38:21
"887","E05",2,"2018-07-27 9:42:08","7/27/2018","9:42:08","Deer - Doe",7,2018-07-27 09:42:08
"888","E05",3,"2018-07-27 9:42:27","7/27/2018","9:42:27","Deer - Doe",7,2018-07-27 09:42:27
"890","F08",2,"2018-07-27 6:17:07","7/27/2018","6:17:07","Deer - Doe",7,2018-07-27 06:17:07
"891","F08",3,"2018-07-27 6:17:00","7/27/2018","6:17:00","Deer - Doe",7,2018-07-27 06:17:00
