,Station,BCI,DateTimeOriginal,Date,Time,Species,Month,TimeStamp
192,B14,3,6/18/2018 4:00,6/18/2018,4:00:56,Deer - Doe,6,6/18/2018 4:00
193,E15,3,6/18/2018 15:42,6/18/2018,15:42:44,Deer - Doe,6,6/18/2018 15:42
194,B14,4,6/19/2018 2:00,6/19/2018,2:00:20,Deer - Buck,6,6/19/2018 2:00
195,B14,4,6/19/2018 2:24,6/19/2018,2:24:36,Deer - Doe,6,6/19/2018 2:24
196,B14,4,6/19/2018 9:09,6/19/2018,9:09:31,Deer - Doe,6,6/19/2018 9:09
197,B14,3,6/20/2018 0:30,6/20/2018,0:30:19,Deer - Doe,6,6/20/2018 0:30
198,B14,3,6/20/2018 2:39,6/20/2018,2:39:23,Deer - Doe,6,6/20/2018 2:39
200,D12,4,6/20/2018 2:19,6/20/2018,2:19:12,Deer - Doe,6,6/20/2018 2:19
201,D16,3,6/20/2018 7:32,6/20/2018,7:32:15,Deer - Buck,6,6/20/2018 7:32
202,E15,4,6/20/2018 22:37,6/20/2018,22:37:16,Deer - Doe,6,6/20/2018 22:37
203,B14,3,6/21/2018 11:21,6/21/2018,11:21:16,Deer - Doe,6,6/21/2018 11:21
204,B14,3,6/21/2018 11:40,6/21/2018,11:40:07,Deer - Doe,6,6/21/2018 11:40
205,B14,3,6/21/2018 18:58,6/21/2018,18:58:25,Deer - Doe,6,6/21/2018 18:58
206,B14,4,6/21/2018 11:21,6/21/2018,11:21:20,Deer - Doe,6,6/21/2018 11:21
207,B14,4,6/21/2018 11:39,6/21/2018,11:39:59,Deer - Doe,6,6/21/2018 11:39
208,B14,4,6/21/2018 18:55,6/21/2018,18:55:36,Deer - Doe,6,6/21/2018 18:55
209,B14,4,6/21/2018 23:23,6/21/2018,23:23:29,Deer - Doe,6,6/21/2018 23:23
211,B14,2,6/22/2018 3:02,6/22/2018,3:02:30,Deer - Doe,6,6/22/2018 3:02
212,B14,4,6/22/2018 3:02,6/22/2018,3:02:24,Deer - Doe,6,6/22/2018 3:02
213,B14,4,6/22/2018 21:35,6/22/2018,21:35:08,Deer - Doe,6,6/22/2018 21:35
214,B14,4,6/22/2018 22:00,6/22/2018,22:00:43,Deer - Doe,6,6/22/2018 22:00
215,B14,4,6/22/2018 22:33,6/22/2018,22:33:38,Deer - Doe,6,6/22/2018 22:33
216,C17,3,6/22/2018 9:19,6/22/2018,9:19:47,Deer - Doe,6,6/22/2018 9:19
217,B14,3,6/23/2018 14:05,6/23/2018,14:05:58,Deer - Buck,6,6/23/2018 14:05
218,B14,3,6/23/2018 14:05,6/23/2018,14:05:56,Deer - Doe,6,6/23/2018 14:05
219,B14,4,6/23/2018 9:54,6/23/2018,9:54:12,Deer - Doe,6,6/23/2018 9:54
220,B14,4,6/23/2018 14:26,6/23/2018,14:26:16,Deer - Doe,6,6/23/2018 14:26
221,E13,5,6/23/2018 23:35,6/23/2018,23:35:03,Deer - Buck,6,6/23/2018 23:35
222,B14,4,6/24/2018 21:50,6/24/2018,21:50:58,Deer - Buck,6,6/24/2018 21:50
223,B14,2,6/24/2018 2:30,6/24/2018,2:30:37,Deer - Doe,6,6/24/2018 2:30
224,B14,3,6/24/2018 5:11,6/24/2018,5:11:43,Deer - Doe,6,6/24/2018 5:11
225,B14,4,6/24/2018 8:19,6/24/2018,8:19:06,Deer - Doe,6,6/24/2018 8:19
226,B14,4,6/24/2018 10:59,6/24/2018,10:59:22,Deer - Doe,6,6/24/2018 10:59
227,B14,4,6/24/2018 16:30,6/24/2018,16:30:19,Deer - Doe,6,6/24/2018 16:30
228,B14,3,6/25/2018 20:25,6/25/2018,20:25:33,Deer - Buck,6,6/25/2018 20:25
229,B14,2,6/25/2018 22:02,6/25/2018,22:02:43,Deer - Doe,6,6/25/2018 22:02
230,B14,3,6/25/2018 17:38,6/25/2018,17:38:38,Deer - Doe,6,6/25/2018 17:38
231,B14,3,6/25/2018 21:16,6/25/2018,21:16:25,Deer - Doe,6,6/25/2018 21:16
232,B14,4,6/25/2018 10:25,6/25/2018,10:25:00,Deer - Doe,6,6/25/2018 10:25
233,B14,4,6/25/2018 11:06,6/25/2018,11:06:35,Deer - Doe,6,6/25/2018 11:06
234,B14,4,6/25/2018 13:16,6/25/2018,13:16:38,Deer - Doe,6,6/25/2018 13:16
235,D14,3,6/25/2018 3:53,6/25/2018,3:53:24,Deer - Doe,6,6/25/2018 3:53
236,D14,4,6/25/2018 3:52,6/25/2018,3:52:25,Deer - Doe,6,6/25/2018 3:52
237,F10,3,6/25/2018 6:36,6/25/2018,6:36:33,Deer - Doe,6,6/25/2018 6:36
238,B14,2,6/26/2018 0:42,6/26/2018,0:42:56,Deer - Doe,6,6/26/2018 0:42
239,B14,3,6/26/2018 3:58,6/26/2018,3:58:25,Deer - Doe,6,6/26/2018 3:58
240,B14,3,6/26/2018 4:33,6/26/2018,4:33:38,Deer - Doe,6,6/26/2018 4:33
241,B14,3,6/26/2018 15:25,6/26/2018,15:25:40,Deer - Doe,6,6/26/2018 15:25
242,B14,3,6/26/2018 16:38,6/26/2018,16:38:50,Deer - Doe,6,6/26/2018 16:38
243,B14,4,6/26/2018 21:57,6/26/2018,21:57:26,Deer - Doe,6,6/26/2018 21:57
244,B14,3,6/27/2018 13:06,6/27/2018,13:06:56,Deer - Buck,6,6/27/2018 13:06
245,B14,3,6/27/2018 18:01,6/27/2018,18:01:50,Deer - Buck,6,6/27/2018 18:01
246,B14,3,6/27/2018 20:13,6/27/2018,20:13:25,Deer - Buck,6,6/27/2018 20:13
247,B14,3,6/27/2018 20:33,6/27/2018,20:33:49,Deer - Buck,6,6/27/2018 20:33
248,B14,4,6/27/2018 7:06,6/27/2018,7:06:33,Deer - Buck,6,6/27/2018 7:06
249,B14,4,6/27/2018 20:34,6/27/2018,20:34:39,Deer - Buck,6,6/27/2018 20:34
250,B14,4,6/27/2018 20:53,6/27/2018,20:53:53,Deer - Buck,6,6/27/2018 20:53
251,B14,5,6/27/2018 7:05,6/27/2018,7:05:58,Deer - Buck,6,6/27/2018 7:05
252,B14,2,6/27/2018 19:09,6/27/2018,19:09:45,Deer - Doe,6,6/27/2018 19:09
253,B14,3,6/27/2018 14:38,6/27/2018,14:38:28,Deer - Doe,6,6/27/2018 14:38
254,B14,4,6/27/2018 1:49,6/27/2018,1:49:07,Deer - Doe,6,6/27/2018 1:49
255,D16,4,6/27/2018 7:18,6/27/2018,7:18:45,Deer - Buck,6,6/27/2018 7:18
256,D16,4,6/27/2018 7:17,6/27/2018,7:17:57,Deer - Doe,6,6/27/2018 7:17
257,B14,3,6/28/2018 8:12,6/28/2018,8:12:46,Deer - Buck,6,6/28/2018 8:12
258,B14,3,6/28/2018 10:36,6/28/2018,10:36:54,Deer - Buck,6,6/28/2018 10:36
259,B14,3,6/28/2018 20:52,6/28/2018,20:52:01,Deer - Buck,6,6/28/2018 20:52
260,B14,4,6/28/2018 20:53,6/28/2018,20:53:37,Deer - Buck,6,6/28/2018 20:53
261,B14,3,6/28/2018 8:18,6/28/2018,8:18:23,Deer - Doe,6,6/28/2018 8:18
262,B14,3,6/28/2018 8:56,6/28/2018,8:56:51,Deer - Doe,6,6/28/2018 8:56
263,B14,3,6/28/2018 10:36,6/28/2018,10:36:11,Deer - Doe,6,6/28/2018 10:36
264,B14,3,6/28/2018 14:15,6/28/2018,14:15:58,Deer - Doe,6,6/28/2018 14:15
265,B14,3,6/28/2018 14:54,6/28/2018,14:54:50,Deer - Doe,6,6/28/2018 14:54
266,B14,3,6/28/2018 16:47,6/28/2018,16:47:45,Deer - Doe,6,6/28/2018 16:47
267,B14,3,6/28/2018 17:04,6/28/2018,17:04:15,Deer - Doe,6,6/28/2018 17:04
268,B14,3,6/28/2018 21:32,6/28/2018,21:32:20,Deer - Doe,6,6/28/2018 21:32
269,B14,3,6/28/2018 21:47,6/28/2018,21:47:39,Deer - Doe,6,6/28/2018 21:47
270,B14,3,6/28/2018 22:12,6/28/2018,22:12:19,Deer - Doe,6,6/28/2018 22:12
271,B14,4,6/28/2018 8:56,6/28/2018,8:56:53,Deer - Doe,6,6/28/2018 8:56
272,B14,4,6/28/2018 9:54,6/28/2018,9:54:42,Deer - Doe,6,6/28/2018 9:54
273,D12,4,6/28/2018 6:24,6/28/2018,6:24:17,Deer - Doe,6,6/28/2018 6:24
274,B14,2,6/29/2018 20:51,6/29/2018,20:51:52,Deer - Buck,6,6/29/2018 20:51
275,B14,3,6/29/2018 4:43,6/29/2018,4:43:42,Deer - Buck,6,6/29/2018 4:43
276,B14,3,6/29/2018 10:09,6/29/2018,10:09:02,Deer - Buck,6,6/29/2018 10:09
277,B14,3,6/29/2018 20:55,6/29/2018,20:55:23,Deer - Buck,6,6/29/2018 20:55
278,B14,4,6/29/2018 20:52,6/29/2018,20:52:28,Deer - Buck,6,6/29/2018 20:52
279,B14,3,6/29/2018 10:29,6/29/2018,10:29:43,Deer - Doe,6,6/29/2018 10:29
280,B14,3,6/29/2018 20:01,6/29/2018,20:01:18,Deer - Doe,6,6/29/2018 20:01
281,B14,3,6/29/2018 21:00,6/29/2018,21:00:17,Deer - Doe,6,6/29/2018 21:00
282,B14,3,6/29/2018 21:31,6/29/2018,21:31:39,Deer - Doe,6,6/29/2018 21:31
283,B14,4,6/29/2018 10:22,6/29/2018,10:22:18,Deer - Doe,6,6/29/2018 10:22
284,B14,4,6/29/2018 21:00,6/29/2018,21:00:23,Deer - Doe,6,6/29/2018 21:00
285,B14,3,6/30/2018 4:56,6/30/2018,4:56:37,Deer - Buck,6,6/30/2018 4:56
286,B14,3,6/30/2018 20:54,6/30/2018,20:54:37,Deer - Buck,6,6/30/2018 20:54
287,B14,3,6/30/2018 22:02,6/30/2018,22:02:06,Deer - Buck,6,6/30/2018 22:02
288,B14,3,6/30/2018 10:06,6/30/2018,10:06:15,Deer - Doe,6,6/30/2018 10:06
289,B14,3,6/30/2018 13:06,6/30/2018,13:06:58,Deer - Doe,6,6/30/2018 13:06
290,B14,3,6/30/2018 20:54,6/30/2018,20:54:37,Deer - Doe,6,6/30/2018 20:54
291,B14,3,6/30/2018 22:25,6/30/2018,22:25:32,Deer - Doe,6,6/30/2018 22:25
292,D12,4,6/30/2018 5:12,6/30/2018,5:12:34,Deer - Doe,6,6/30/2018 5:12
293,F10,3,6/30/2018 8:47,6/30/2018,8:47:12,Deer - Doe,6,6/30/2018 8:47
294,B14,3,7/1/2018 10:41,7/1/2018,10:41:14,Deer - Buck,7,7/1/2018 10:41
295,B14,3,7/1/2018 19:02,7/1/2018,19:02:57,Deer - Buck,7,7/1/2018 19:02
296,B14,2,7/1/2018 16:47,7/1/2018,16:47:37,Deer - Doe,7,7/1/2018 16:47
297,B14,2,7/1/2018 17:17,7/1/2018,17:17:10,Deer - Doe,7,7/1/2018 17:17
298,B14,3,7/1/2018 11:46,7/1/2018,11:46:14,Deer - Doe,7,7/1/2018 11:46
299,B14,3,7/1/2018 12:55,7/1/2018,12:55:56,Deer - Doe,7,7/1/2018 12:55
300,B14,3,7/1/2018 13:16,7/1/2018,13:16:16,Deer - Doe,7,7/1/2018 13:16
301,B14,3,7/1/2018 16:45,7/1/2018,16:45:06,Deer - Doe,7,7/1/2018 16:45
302,B14,4,7/1/2018 21:22,7/1/2018,21:22:12,Deer - Doe,7,7/1/2018 21:22
303,B14,4,7/1/2018 22:33,7/1/2018,22:33:28,Deer - Doe,7,7/1/2018 22:33
304,B14,3,7/2/2018 5:02,7/2/2018,5:02:04,Deer - Buck,7,7/2/2018 5:02
305,B14,4,7/2/2018 5:02,7/2/2018,5:02:13,Deer - Buck,7,7/2/2018 5:02
306,B14,3,7/2/2018 8:09,7/2/2018,8:09:45,Deer - Doe,7,7/2/2018 8:09
307,B14,3,7/2/2018 17:29,7/2/2018,17:29:37,Deer - Doe,7,7/2/2018 17:29
308,B14,3,7/2/2018 17:46,7/2/2018,17:46:18,Deer - Doe,7,7/2/2018 17:46
309,B14,4,7/2/2018 3:32,7/2/2018,3:32:16,Deer - Doe,7,7/2/2018 3:32
310,B14,4,7/2/2018 8:11,7/2/2018,8:11:29,Deer - Doe,7,7/2/2018 8:11
311,B14,4,7/2/2018 8:35,7/2/2018,8:35:47,Deer - Doe,7,7/2/2018 8:35
312,B14,4,7/2/2018 11:40,7/2/2018,11:40:15,Deer - Doe,7,7/2/2018 11:40
313,B14,4,7/2/2018 21:24,7/2/2018,21:24:47,Deer - Doe,7,7/2/2018 21:24
314,B14,3,7/3/2018 8:42,7/3/2018,8:42:55,Deer - Buck,7,7/3/2018 8:42
315,B14,3,7/3/2018 14:50,7/3/2018,14:50:24,Deer - Buck,7,7/3/2018 14:50
316,B14,2,7/3/2018 16:10,7/3/2018,16:10:52,Deer - Doe,7,7/3/2018 16:10
317,B14,3,7/3/2018 15:40,7/3/2018,15:40:54,Deer - Doe,7,7/3/2018 15:40
