"","Station","BCI","DateTimeOriginal","Date","Time","Species","Month","TimeStamp"
"1045","B02",1,"2018-08-27 8:01:00","8/27/2018","8:01:57","Deer - Doe",8,2018-08-27 08:01:00
"1046","B02",1,"2018-08-27 9:59:00","8/27/2018","9:59:32","Deer - Doe",8,2018-08-27 09:59:00
"1047","B02",2,"2018-08-27 16:50:00","8/27/2018","16:50:55","Deer - Doe",8,2018-08-27 16:50:00
"1048","C03",3,"2018-08-27 14:47:12","8/27/2018","14:47:12","Deer - Doe",8,2018-08-27 14:47:12
"1049","C09",2,"2018-08-27 20:28:37","8/27/2018","20:28:37","Deer - Doe",8,2018-08-27 20:28:37
"1050","C09",3,"2018-08-27 20:29:07","8/27/2018","20:29:07","Deer - Doe",8,2018-08-27 20:29:07
"1051","C09",4,"2018-08-27 20:28:35","8/27/2018","20:28:35","Deer - Doe",8,2018-08-27 20:28:35
"1052","E05",5,"2018-08-27 5:52:14","8/27/2018","5:52:14","Deer - Buck",8,2018-08-27 05:52:14
"1053","E05",3,"2018-08-27 0:40:09","8/27/2018","0:40:09","Deer - Doe",8,2018-08-27 00:40:09
"1054","E05",4,"2018-08-27 0:40:58","8/27/2018","0:40:58","Deer - Doe",8,2018-08-27 00:40:58
"1055","E09",1,"2018-08-27 12:40:15","8/27/2018","12:40:15","Deer - Doe",8,2018-08-27 12:40:15
"1056","B02",2,"2018-08-28 14:47:00","8/28/2018","14:47:55","Deer - Buck",8,2018-08-28 14:47:00
"1057","B02",3,"2018-08-28 14:47:00","8/28/2018","14:47:02","Deer - Buck",8,2018-08-28 14:47:00
"1058","E05",2,"2018-08-28 11:09:54","8/28/2018","11:09:54","Deer - Doe",8,2018-08-28 11:09:54
"1059","E05",2,"2018-08-28 16:24:09","8/28/2018","16:24:09","Deer - Doe",8,2018-08-28 16:24:09
"1060","F08",3,"2018-08-28 13:19:33","8/28/2018","13:19:33","Deer - Doe",8,2018-08-28 13:19:33
"1061","G11",1,"2018-08-28 9:19:25","8/28/2018","9:19:25","Deer - Doe",8,2018-08-28 09:19:25
"1062","B02",1,"2018-08-29 19:10:00","8/29/2018","19:10:12","Deer - Buck",8,2018-08-29 19:10:00
"1063","B02",3,"2018-08-29 19:10:00","8/29/2018","19:10:22","Deer - Buck",8,2018-08-29 19:10:00
"1064","C03",3,"2018-08-29 14:30:05","8/29/2018","14:30:05","Deer - Doe",8,2018-08-29 14:30:05
"1065","E05",3,"2018-08-29 4:25:02","8/29/2018","4:25:02","Deer - Doe",8,2018-08-29 04:25:02
"1066","E05",3,"2018-08-29 6:45:18","8/29/2018","6:45:18","Deer - Doe",8,2018-08-29 06:45:18
"1067","E05",4,"2018-08-29 4:24:40","8/29/2018","4:24:40","Deer - Doe",8,2018-08-29 04:24:40
"1068","E05",4,"2018-08-29 5:00:15","8/29/2018","5:00:15","Deer - Doe",8,2018-08-29 05:00:15
"1069","F08",3,"2018-08-29 13:16:44","8/29/2018","13:16:44","Deer - Doe",8,2018-08-29 13:16:44
"1070","F08",3,"2018-08-29 19:44:40","8/29/2018","19:44:40","Deer - Doe",8,2018-08-29 19:44:40
"1071","G11",1,"2018-08-29 10:23:49","8/29/2018","10:23:49","Deer - Doe",8,2018-08-29 10:23:49
"1072","B02",1,"2018-08-30 3:37:00","8/30/2018","3:37:24","Deer - Doe",8,2018-08-30 03:37:00
"1073","C03",3,"2018-08-30 10:45:09","8/30/2018","10:45:09","Deer - Doe",8,2018-08-30 10:45:09
"1074","C09",4,"2018-08-30 4:49:56","8/30/2018","4:49:56","Deer - Buck",8,2018-08-30 04:49:56
"1075","F10",3,"2018-08-30 7:33:08","8/30/2018","7:33:08","Deer - Buck",8,2018-08-30 07:33:08
"1076","F10",3,"2018-08-30 7:33:08","8/30/2018","7:33:08","Deer - Doe",8,2018-08-30 07:33:08
"1077","G11",4,"2018-08-30 2:06:02","8/30/2018","2:06:02","Deer - Buck",8,2018-08-30 02:06:02
"1078","C03",3,"2018-08-31 10:30:08","8/31/2018","10:30:08","Deer - Doe",8,2018-08-31 10:30:08
"1079","E05",5,"2018-08-31 22:30:22","8/31/2018","22:30:22","Deer - Buck",8,2018-08-31 22:30:22
"1080","E05",4,"2018-08-31 4:03:37","8/31/2018","4:03:37","Deer - Doe",8,2018-08-31 04:03:37
"1081","E05",4,"2018-08-31 4:53:01","8/31/2018","4:53:01","Deer - Doe",8,2018-08-31 04:53:01
"1082","E07",3,"2018-08-31 10:20:43","8/31/2018","10:20:43","Deer - Doe",8,2018-08-31 10:20:43
"1083","E09",1,"2018-08-31 9:23:22","8/31/2018","9:23:22","Deer - Doe",8,2018-08-31 09:23:22
"1084","E09",3,"2018-08-31 9:23:35","8/31/2018","9:23:35","Deer - Doe",8,2018-08-31 09:23:35
"1085","E09",3,"2018-08-31 11:07:09","8/31/2018","11:07:09","Deer - Doe",8,2018-08-31 11:07:09
"1086","G09",4,"2018-08-31 20:51:52","8/31/2018","20:51:52","Deer - Doe",8,2018-08-31 20:51:52
"1087","E11",3,"2018-09-01 17:13:18","9/1/2018","17:13:18","Deer - Doe",9,2018-09-01 17:13:18
"1088","F08",1,"2018-09-01 8:50:50","9/1/2018","8:50:50","Deer - Doe",9,2018-09-01 08:50:50
"1089","B02",1,"2018-09-02 17:39:00","9/2/2018","17:39:16","Deer - Doe",9,2018-09-02 17:39:00
"1090","C09",3,"2018-09-02 1:32:42","9/2/2018","1:32:42","Deer - Doe",9,2018-09-02 01:32:42
"1091","E05",2,"2018-09-02 7:24:57","9/2/2018","7:24:57","Deer - Doe",9,2018-09-02 07:24:57
"1092","E05",2,"2018-09-02 23:54:26","9/2/2018","23:54:26","Deer - Doe",9,2018-09-02 23:54:26
"1093","E05",3,"2018-09-02 5:31:26","9/2/2018","5:31:26","Deer - Doe",9,2018-09-02 05:31:26
"1094","E05",3,"2018-09-02 7:24:47","9/2/2018","7:24:47","Deer - Doe",9,2018-09-02 07:24:47
"1095","E05",3,"2018-09-02 18:45:59","9/2/2018","18:45:59","Deer - Doe",9,2018-09-02 18:45:59
"1096","E05",3,"2018-09-02 23:54:31","9/2/2018","23:54:31","Deer - Doe",9,2018-09-02 23:54:31
"1097","E05",4,"2018-09-02 5:31:34","9/2/2018","5:31:34","Deer - Doe",9,2018-09-02 05:31:34
"1098","C03",4,"2018-09-03 8:28:42","9/3/2018","8:28:42","Deer - Doe",9,2018-09-03 08:28:42
"1099","D06",3,"2018-09-03 9:16:43","9/3/2018","9:16:43","Deer - Doe",9,2018-09-03 09:16:43
"1100","E05",2,"2018-09-03 16:12:22","9/3/2018","16:12:22","Deer - Doe",9,2018-09-03 16:12:22
"1101","E05",3,"2018-09-03 1:20:33","9/3/2018","1:20:33","Deer - Doe",9,2018-09-03 01:20:33
"1102","E05",3,"2018-09-03 16:12:42","9/3/2018","16:12:42","Deer - Doe",9,2018-09-03 16:12:42
"1103","E05",3,"2018-09-03 18:18:27","9/3/2018","18:18:27","Deer - Doe",9,2018-09-03 18:18:27
"1104","E05",4,"2018-09-03 1:21:03","9/3/2018","1:21:03","Deer - Doe",9,2018-09-03 01:21:03
"1105","E11",5,"2018-09-03 22:20:16","9/3/2018","22:20:16","Deer - Buck",9,2018-09-03 22:20:16
"1106","F08",3,"2018-09-03 10:17:13","9/3/2018","10:17:13","Deer - Doe",9,2018-09-03 10:17:13
"1107","F10",3,"2018-09-03 16:37:36","9/3/2018","16:37:36","Deer - Buck",9,2018-09-03 16:37:36
"1108","F10",3,"2018-09-03 16:37:36","9/3/2018","16:37:36","Deer - Doe",9,2018-09-03 16:37:36
"1109","E05",4,"2018-09-04 17:12:03","9/4/2018","17:12:03","Deer - Doe",9,2018-09-04 17:12:03
"1110","E07",3,"2018-09-04 18:20:06","9/4/2018","18:20:06","Deer - Doe",9,2018-09-04 18:20:06
"1111","E11",4,"2018-09-04 15:46:49","9/4/2018","15:46:49","Deer - Buck",9,2018-09-04 15:46:49
"1112","E11",2,"2018-09-04 14:17:22","9/4/2018","14:17:22","Deer - Doe",9,2018-09-04 14:17:22
"1113","G09",3,"2018-09-04 21:41:08","9/4/2018","21:41:08","Deer - Doe",9,2018-09-04 21:41:08
"1114","B02",1,"2018-09-05 1:09:00","9/5/2018","1:09:34","Deer - Doe",9,2018-09-05 01:09:00
"1115","E05",2,"2018-09-05 8:45:11","9/5/2018","8:45:11","Deer - Doe",9,2018-09-05 08:45:11
"1116","E05",3,"2018-09-05 8:40:28","9/5/2018","8:40:28","Deer - Doe",9,2018-09-05 08:40:28
"1117","E05",4,"2018-09-05 8:40:01","9/5/2018","8:40:01","Deer - Doe",9,2018-09-05 08:40:01
